;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Cooling System 2;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
132000106;10.7;3;university;Before 1930;132000106;Bd132000106;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;4869.5841064453125;1365.303955078125;18;4038.36098249331;706.7803366569228;166.39105313849586;-40.151564970836574;0.0;1764562.586804121;0.0;0.0;76822321.5452776;0.0;0.0;1673232.7304482032;0.0;0.0;49682978.6335327;0.0;0.0;1855764.8910033398;0.0;0.0;42848575.74783058;0.0;0.0;1779720.4534517578;0.0;0.0;12131029.57462776;0.0;0.0;1867165.1790282421;0.0;0.0;395287.8351338119;0.0;0.0;1722719.013327246;0.0;0.0;5194307.476709819;-13405029.413861275;0.0;1844364.6029784374;0.0;0.0;5712135.812323175;-28785778.989210363;0.0;1867165.1790282421;0.0;0.0;6964479.192360196;-32919648.23556178;0.0;1768320.1654268554;0.0;0.0;5976426.409983941;-11553889.406093528;0.0;1867165.1790282421;0.0;0.0;13504412.98311501;0.0;0.0;1802521.0295015625;0.0;0.0;42164327.55686045;0.0;0.0;1832964.314953535;0.0;0.0;67876221.94101694;0.0;0.0;21645665.324979786;0.0;0.0;329272504.70877194;-86664346.04472694
132000117;11.7;3;residential;1930-1945;132000117;Bd132000117;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2627.23271484375;673.6494140625;9;1738.4087503654869;514.1513884692523;95.10181046916027;-28.506810739290028;0.0;348748.3016601562;0.0;0.0;35024762.683149755;0.0;0.0;314998.466015625;0.0;0.0;21781464.71777949;0.0;0.0;348748.3016601562;0.0;0.0;17956613.712603968;0.0;0.0;337498.3564453125;0.0;0.0;3912860.460837333;0.0;0.0;348748.3016601562;0.0;0.0;1150213.9190442138;0.0;0.0;337498.3564453125;0.0;0.0;1113110.244236336;-5861985.4504198395;0.0;348748.3016601562;0.0;0.0;1150213.9190442138;-12599060.633334642;0.0;348748.3016601562;0.0;0.0;1150213.9190442138;-13906169.460461408;0.0;337498.3564453125;0.0;0.0;1113110.244236336;-4663724.287508805;0.0;348748.3016601562;0.0;0.0;7040087.12356033;0.0;0.0;337498.3564453125;0.0;0.0;18892539.40021221;0.0;0.0;348748.3016601562;0.0;0.0;31442883.447140146;0.0;0.0;4106230.0034179688;0.0;0.0;141728073.79088855;-37030939.831724696
132000122;7.7;2;residential;Before 1930;132000122;Bd132000122;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;719.2563232421875;186.81982421875;2;861.2324231276535;155.27210693982335;39.030199920877905;-7.906128095998961;0.0;96716.62299804688;0.0;0.0;14375951.986457877;0.0;0.0;87356.9498046875;0.0;0.0;9194632.193268064;0.0;0.0;96716.62299804688;0.0;0.0;7578156.21883704;0.0;0.0;93596.73193359375;0.0;0.0;1728107.857875803;0.0;0.0;96716.62299804688;0.0;0.0;299039.3134952751;0.0;0.0;93596.73193359375;0.0;0.0;289392.88402768556;-1722861.9344780564;0.0;96716.62299804688;0.0;0.0;299039.3134952751;-3720193.230885609;0.0;96716.62299804688;0.0;0.0;299039.3134952751;-4145807.529389772;0.0;93596.73193359375;0.0;0.0;289392.88402768556;-1242705.7875162533;0.0;96716.62299804688;0.0;0.0;2928711.5781455426;0.0;0.0;93596.73193359375;0.0;0.0;7991733.952928307;0.0;0.0;96716.62299804688;0.0;0.0;12549277.408698516;0.0;0.0;1138760.2385253906;0.0;0.0;57822474.90475234;-10831568.48226969
132000130;11.4;3;residential;1945-1960;132000130;Bd132000130;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2412.8506347656253;634.960693359375;8;1198.5754511348227;406.5482655910012;72.27360941663616;-25.880393441038215;0.0;328719.1509521484;0.0;0.0;26819920.88960233;0.0;0.0;296907.6202148437;0.0;0.0;16707547.474487143;0.0;0.0;328719.1509521484;0.0;0.0;13763542.54881327;0.0;0.0;318115.3073730469;0.0;0.0;3023421.812757141;0.0;0.0;328719.1509521484;0.0;0.0;1064726.7150771227;0.0;0.0;318115.3073730469;0.0;0.0;1030380.6920101186;-4527130.444190631;0.0;328719.1509521484;0.0;0.0;1064726.7150771227;-10286946.259428725;0.0;328719.1509521484;0.0;0.0;1064726.7150771227;-11550034.930588663;0.0;318115.3073730469;0.0;0.0;1030380.6920101186;-3669227.081385878;0.0;328719.1509521484;0.0;0.0;5609943.238047377;0.0;0.0;318115.3073730469;0.0;0.0;14390686.87639664;0.0;0.0;328719.1509521484;0.0;0.0;24093926.597135644;0.0;0.0;3870402.90637207;0.0;0.0;109663930.96649116;-30033338.715593893
132000134;5.7;1;services;Before 1930;132000134;Bd132000134;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;519.6156738281251;91.16064453125;1;680.9277016980509;101.20628232254288;26.71839366523961;-5.966271013465887;0.0;117818.93850852344;0.0;0.0;9995441.586252015;0.0;0.0;111720.89086178126;0.0;0.0;6146749.55312566;0.0;0.0;123908.46956321094;0.0;0.0;5021359.307864332;0.0;0.0;118831.02148695313;0.0;0.0;1042636.9014402628;0.0;0.0;124669.66094504688;0.0;0.0;26393.16592626352;0.0;0.0;115025.06457777343;0.0;0.0;346821.24497563805;-1991633.6159068686;0.0;123147.278181375;0.0;0.0;381396.37724232575;-3971910.009267072;0.0;124669.66094504688;0.0;0.0;465014.70213913324;-4021568.749062114;0.0;118069.83010511719;0.0;0.0;399295.11718499154;-1591289.3503717973;0.0;124669.66094504688;0.0;0.0;1619102.7726439484;0.0;0.0;120353.404250625;0.0;0.0;5301012.348476536;0.0;0.0;122386.08679953907;0.0;0.0;9042743.186880164;0.0;0.0;1445269.9671700394;0.0;0.0;39787966.264151275;-11576401.724607851
132000219;6.333333333333333;1;residential;1930-1945;132000219;Bd132000219;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1370.0487467447915;216.323486328125;3;1255.227125888202;242.02818956219178;60.07787064167773;-14.050557505855172;0.0;111990.66887207031;0.0;0.0;21928195.19468622;0.0;0.0;101152.86220703124;0.0;0.0;13745251.746913383;0.0;0.0;111990.66887207031;0.0;0.0;11445138.151502421;0.0;0.0;108378.06665039062;0.0;0.0;2537580.2016490367;0.0;0.0;111990.66887207031;0.0;0.0;373778.5455053145;0.0;0.0;108378.06665039062;0.0;0.0;361721.17306965915;-3294757.725237706;0.0;111990.66887207031;0.0;0.0;373778.5455053145;-6566263.847975768;0.0;111990.66887207031;0.0;0.0;373778.5455053145;-7279730.42946209;0.0;108378.06665039062;0.0;0.0;361721.17306965915;-2661152.8169899466;0.0;111990.66887207031;0.0;0.0;4210468.479733571;0.0;0.0;108378.06665039062;0.0;0.0;11929037.785321113;0.0;0.0;111990.66887207031;0.0;0.0;19606860.778418474;0.0;0.0;1318599.810913086;0.0;0.0;87247310.32087946;-19801904.81966551
132000234;4.6;1;services;Before 1930;132000234;Bd132000234;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;748.621923828125;162.743896484375;2;1182.9571907028105;170.37559565810483;45.85487036630006;-7.460390718698728;0.0;210335.42743280076;0.0;0.0;17785475.752725206;0.0;0.0;199448.93096185935;0.0;0.0;11266900.31931572;0.0;0.0;221206.71971795702;0.0;0.0;9323149.763944792;0.0;0.0;212142.24141839842;0.0;0.0;2129980.1340889637;0.0;0.0;222565.63125360155;0.0;0.0;47118.212968824715;0.0;0.0;205347.68374017577;0.0;0.0;619160.1768628188;-2674549.07791222;0.0;219847.8081823125;0.0;0.0;680885.1874249643;-5465497.038111037;0.0;222565.63125360155;0.0;0.0;830164.2110779608;-5745621.82078174;0.0;210783.3298827539;0.0;0.0;712938.8749726225;-2084731.6529082519;0.0;222565.63125360155;0.0;0.0;3092345.285881738;0.0;0.0;214860.0644896875;0.0;0.0;9723868.536048526;0.0;0.0;218488.89664666797;0.0;0.0;15721392.301523577;0.0;0.0;2580157.9962334177;0.0;0.0;71933378.75683571;-15970399.589713247
132000291;7.1;2;residential;1930-1945;132000291;Bd132000291;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;840.8247802734375;236.85205078125;3;794.7549755926368;197.45528699301695;39.253706702979066;-10.572014436907093;0.0;122618.30668945312;0.0;0.0;14354843.573916683;0.0;0.0;110752.0189453125;0.0;0.0;8944768.37303904;0.0;0.0;122618.30668945312;0.0;0.0;7241422.662906095;0.0;0.0;118662.87744140625;0.0;0.0;1452393.402539832;0.0;0.0;122618.30668945312;0.0;0.0;397800.21426318784;0.0;0.0;118662.87744140625;0.0;0.0;384967.949286956;-2448088.120089447;0.0;122618.30668945312;0.0;0.0;397800.21426318784;-5161324.714565814;0.0;122618.30668945312;0.0;0.0;397800.21426318784;-5375698.76412675;0.0;118662.87744140625;0.0;0.0;384967.949286956;-1762102.7290952874;0.0;122618.30668945312;0.0;0.0;2855454.302153557;0.0;0.0;118662.87744140625;0.0;0.0;7865861.384590599;0.0;0.0;122618.30668945312;0.0;0.0;12775210.338385245;0.0;0.0;1443731.6755371094;0.0;0.0;57453290.578894526;-14747214.327877298
132000357;8.05;2;services;Before 1930;132000357;Bd132000357;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1371.4597900390627;340.7353515625;4;1906.6631407465543;389.1339853489085;78.04205607320019;-14.061751207843074;0.0;440377.28824592195;0.0;0.0;29760781.988766663;0.0;0.0;417584.3339020625;0.0;0.0;18727538.426297333;0.0;0.0;463138.40973029693;0.0;0.0;15653935.395339807;0.0;0.0;444160.1975401563;0.0;0.0;3789101.313006797;0.0;0.0;465983.5499158438;0.0;0.0;98650.95532151434;0.0;0.0;429934.49661242194;0.0;0.0;1296329.7862117207;-4726971.762404056;0.0;460293.2695447501;0.0;0.0;1425562.8550298251;-10223279.724454507;0.0;465983.5499158438;0.0;0.0;1738106.930132476;-11005991.312990995;0.0;441315.0573546094;0.0;0.0;1491576.4393800588;-3977397.675907631;0.0;465983.5499158438;0.0;0.0;4967288.837602048;0.0;0.0;449850.4779112501;0.0;0.0;15779213.516441891;0.0;0.0;457448.12935920316;0.0;0.0;26588353.54360835;0.0;0.0;5402052.309948204;0.0;0.0;121316439.9871385;-29933640.475757185
132000416;7.2285714285714295;2;services;1945-1960;132000416;Bd132000416;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2207.0596888950895;610.64892578125;8;1201.091891459747;236.17854013075637;52.22893824892909;-16.057936566941045;0.0;789222.2417564609;0.0;0.0;26993220.229273815;0.0;0.0;748373.8442490313;0.0;0.0;17851258.96386301;0.0;0.0;830013.5899986484;0.0;0.0;15795951.154095098;0.0;0.0;796001.7833750781;0.0;0.0;5035929.398337675;0.0;0.0;835112.5085289219;0.0;0.0;176797.3285370332;0.0;0.0;770507.1907237109;0.0;0.0;2323217.6754727596;-4615489.223374322;0.0;824914.671468375;0.0;0.0;2554822.7445896175;-9930808.268509448;0.0;835112.5085289219;0.0;0.0;3114948.668845881;-12137006.870669646;0.0;790902.8648448047;0.0;0.0;2671924.729940432;-4161458.5678786673;0.0;835112.5085289219;0.0;0.0;5032803.32721164;0.0;0.0;806199.6204356251;0.0;0.0;15047746.187018763;0.0;0.0;819815.7529381015;0.0;0.0;23645425.009389445;0.0;0.0;9681289.085376602;0.0;0.0;120244045.41657516;-30844762.930432085
132000422;5.8;1;services;Before 1930;132000422;Bd132000422;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;871.884716796875;150.324951171875;2;1229.0149514130253;200.3720991977488;48.63479093684235;-7.828667071846758;0.0;194284.78450856643;0.0;0.0;18015237.603670534;0.0;0.0;184229.0338120469;0.0;0.0;11310994.077678546;0.0;0.0;204326.49124684767;0.0;0.0;9510240.187973099;0.0;0.0;195953.7209788672;0.0;0.0;2272100.0853122957;0.0;0.0;205581.70458913283;0.0;0.0;43522.63413162547;0.0;0.0;189677.65426744142;0.0;0.0;571912.2213803505;-2444556.9018760505;0.0;203071.2779045625;0.0;0.0;628927.0120992692;-5157606.341262466;0.0;205581.70458913283;0.0;0.0;766814.5914578988;-5603099.893688884;0.0;194698.50763658204;0.0;0.0;658284.0897807208;-2098426.6320446758;0.0;205581.70458913283;0.0;0.0;3028046.7122450103;0.0;0.0;198464.1476634375;0.0;0.0;9519410.722506333;0.0;0.0;201816.06456227734;0.0;0.0;16172117.938995082;0.0;0.0;2383266.796348028;0.0;0.0;72497607.87723076;-15303689.768872079
132000486;20.86;5;shop;1945-1960;132000486;Bd132000486;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;19171.90857421875;4595.3759765625;60;4333.015088240352;1187.035570970409;227.33141785989662;-109.3100307846657;0.0;5939211.184718672;0.0;0.0;150090775.78990486;0.0;0.0;5631810.751079063;0.0;0.0;101977235.25662;0.0;0.0;6246182.299953047;0.0;0.0;94109927.18110742;0.0;0.0;5990229.931122657;0.0;0.0;34788985.32610576;0.0;0.0;6284553.689357344;0.0;0.0;1330470.1965046125;0.0;0.0;5798372.984101173;0.0;0.0;17483136.780326262;-29386845.461359873;0.0;6207810.91054875;0.0;0.0;19226057.017691866;-59999788.75924372;0.0;6284553.689357344;0.0;0.0;23441227.318505865;-76259412.19599593;0.0;5951858.54171836;0.0;0.0;20107018.5822805;-26883705.659252614;0.0;6284553.689357344;0.0;0.0;29217162.898165494;0.0;0.0;6066972.709931251;0.0;0.0;85808536.09452876;0.0;0.0;6169439.521144453;0.0;0.0;130558346.09660733;0.0;0.0;72855549.90238945;0.0;0.0;708138878.5383488;-192529752.07585213
132000502;3.85;1;industrial;Before 1930;132000502;Bd132000502;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;757.8061401367188;196.832763671875;3;1373.73000548041;188.08117665381752;52.65337876970419;-9.61408338498218;0.0;770801.4423078359;0.0;0.0;20080218.76842074;0.0;0.0;795420.6104325312;0.0;0.0;12505484.765357636;0.0;0.0;884712.4993000234;0.0;0.0;10173478.58853562;0.0;0.0;835963.3601788281;0.0;0.0;2310637.3333241055;0.0;0.0;898951.3814240468;0.0;0.0;56987.747487194916;0.0;0.0;764768.9495587109;0.0;0.0;748851.4862932285;-3504139.431978315;0.0;870473.6171759999;0.0;0.0;823505.6188234106;-7108943.229677003;0.0;898951.3814240468;0.0;0.0;1004053.1134981468;-7353783.130143938;0.0;821724.4780548046;0.0;0.0;862026.7165895377;-2747967.8728668154;0.0;898951.3814240468;0.0;0.0;3269652.593981787;0.0;0.0;864441.1244268749;0.0;0.0;10721412.900130952;0.0;0.0;856234.7350519765;0.0;0.0;17592408.43653222;0.0;0.0;10161394.960759727;0.0;0.0;80148718.06897458;-20714833.66466607
132000503;8.033333333333333;2;worship;Before 1930;132000503;Bd132000503;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;869.5259602864584;216.4794921875;3;975.031870037049;172.69100254127167;39.47480825951157;-20.710020804000543;0.0;2456444.7529296875;0.0;0.0;40610901.02321509;0.0;0.0;2218724.29296875;0.0;0.0;29079360.678009167;0.0;0.0;2456444.7529296875;0.0;0.0;28527764.991291314;0.0;0.0;2377204.599609375;0.0;0.0;12434109.019404246;0.0;0.0;2456444.7529296875;0.0;0.0;523831.1764998345;0.0;0.0;2377204.599609375;0.0;0.0;9373872.249897242;-15762074.411486354;0.0;2456444.7529296875;0.0;0.0;10039536.656893065;-26488557.110979088;0.0;2456444.7529296875;0.0;0.0;11556565.179118719;-32999784.44878777;0.0;2377204.599609375;0.0;0.0;10317405.330629807;-15477778.187765129;0.0;2456444.7529296875;0.0;0.0;7788824.910898248;0.0;0.0;2377204.599609375;0.0;0.0;24674453.687702972;0.0;0.0;2456444.7529296875;0.0;0.0;34941394.46244784;0.0;0.0;28922655.961914062;0.0;0.0;219868019.36600757;-90728194.15901834
132000504;8.05;2;services;Before 1930;132000504;Bd132000504;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2749.4071411132813;683.08251953125;9;2012.5516535249708;209.30398363185824;79.08382606038015;-17.871458800977514;0.0;882837.7396707734;0.0;0.0;38063263.126580745;0.0;0.0;837144.0110647812;0.0;0.0;25115083.185103305;0.0;0.0;928467.6519754609;0.0;0.0;22168445.545354594;0.0;0.0;890421.4529544532;0.0;0.0;6755783.901579289;0.0;0.0;934171.3910135468;0.0;0.0;197768.56967195042;0.0;0.0;861902.7577640234;0.0;0.0;2599001.3691131296;-5869205.321518202;0.0;922763.912937375;0.0;0.0;2857869.2005350026;-12151151.392020894;0.0;934171.3910135468;0.0;0.0;3484435.8109752536;-14479381.995992184;0.0;884717.7139163672;0.0;0.0;2991793.3854889614;-5055404.780080774;0.0;934171.3910135468;0.0;0.0;7064463.089367883;0.0;0.0;901828.931030625;0.0;0.0;21418509.991493657;0.0;0.0;917060.173899289;0.0;0.0;33297746.133310348;0.0;0.0;10829658.51825379;0.0;0.0;166014163.3085741;-37555143.48961206
132000532;10.3;2;shop;1945-1960;132000532;Bd132000532;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3556.935009765625;690.6669921875;9;1591.4460704353146;421.7043545785041;74.31972633736318;-22.08606416004767;0.0;892640.1551988907;0.0;0.0;35799221.02743282;0.0;0.0;846439.0752476875;0.0;0.0;23407752.73333729;0.0;0.0;938776.7102770158;0.0;0.0;20377114.764262576;0.0;0.0;900308.0727542189;0.0;0.0;6101989.993981388;0.0;0.0;944543.7796617814;0.0;0.0;199964.45416036027;0.0;0.0;871472.7258303907;0.0;0.0;2627646.9119515065;-6137468.383126232;0.0;933009.6408922501;0.0;0.0;2889600.9901604657;-13417857.522414722;0.0;944543.7796617814;0.0;0.0;3523124.5599552975;-15726373.366144184;0.0;894541.0033694532;0.0;0.0;3022084.8603258133;-5269352.469180569;0.0;944543.7796617814;0.0;0.0;6562958.836448144;0.0;0.0;911842.2115237501;0.0;0.0;19791106.017934516;0.0;0.0;927242.5715074845;0.0;0.0;31364407.38712222;0.0;0.0;10949903.505586486;0.0;0.0;155666972.5370724;-40551051.74086571
132000561;4.8;1;university;1961-1970;132000561;Bd132000561;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;916.08515625;190.85107421875;2;749.3909443003231;157.26193179370244;31.75643136368083;-8.277545990971888;0.0;246662.04471553906;0.0;0.0;13400061.596819583;0.0;0.0;233895.36288696874;0.0;0.0;8537476.69647582;0.0;0.0;259410.89647335155;0.0;0.0;7287696.018916077;0.0;0.0;248780.90998492186;0.0;0.0;1932403.1470473101;0.0;0.0;261004.5029430781;0.0;0.0;55255.90670143139;0.0;0.0;240812.87763628905;0.0;0.0;726094.1111796806;-2389955.428270426;0.0;257817.29000362498;0.0;0.0;798479.5267094126;-4966999.788558657;0.0;261004.5029430781;0.0;0.0;973540.2364376936;-5478912.733918872;0.0;247187.3035151953;0.0;0.0;835408.4851898615;-1988884.7774559532;0.0;261004.5029430781;0.0;0.0;2321999.084346818;0.0;0.0;251968.122924375;0.0;0.0;7283189.385461574;0.0;0.0;256223.68353389844;0.0;0.0;11903673.79972746;0.0;0.0;3025772.0005033985;0.0;0.0;56055277.99501273;-14824752.72820391
132000589;6.866666666666667;1;services;1930-1945;132000589;Bd132000589;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;681.7597493489584;99.285400390625;1;730.5096668379194;204.3091761580177;32.08601177074035;-6.567108492359833;0.0;128319.63336335548;0.0;0.0;12337075.077013463;0.0;0.0;121678.09297801561;0.0;0.0;7664912.225149557;0.0;0.0;134951.89810944922;0.0;0.0;6259946.9488069005;0.0;0.0;129421.91894128907;0.0;0.0;1346104.0197127343;0.0;0.0;135780.93120271096;0.0;0.0;28745.475199739052;0.0;0.0;125276.75347498048;0.0;0.0;377731.92969886406;-2130495.3510935414;0.0;134122.8650161875;0.0;0.0;415388.59468086885;-4302395.3624816835;0.0;135780.93120271096;0.0;0.0;506459.4609528481;-4431183.773702533;0.0;128592.88584802735;0.0;0.0;434739.8287568311;-1666983.2042388588;0.0;135780.93120271096;0.0;0.0;2059009.1553747896;0.0;0.0;131079.9851278125;0.0;0.0;6588798.508183437;0.0;0.0;133293.83192292578;0.0;0.0;11017044.694393301;0.0;0.0;1574080.658390176;0.0;0.0;49035955.91792333;-12531057.691516615
132000651;12.2;3;residential;1961-1970;132000651;Bd132000651;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2228.182861328125;547.913818359375;7;1098.271689040734;421.56701180854924;67.96294828866942;-25.730621286815918;0.0;283654.98376464844;0.0;0.0;24896602.02441835;0.0;0.0;256204.50146484375;0.0;0.0;15316538.284922391;0.0;0.0;283654.98376464844;0.0;0.0;12548481.11915428;0.0;0.0;274504.8229980469;0.0;0.0;2667767.4329164485;0.0;0.0;283654.98376464844;0.0;0.0;922652.81860583;0.0;0.0;274504.8229980469;0.0;0.0;892889.8244572547;-4850703.778828216;0.0;283654.98376464844;0.0;0.0;922652.81860583;-10286096.958158594;0.0;283654.98376464844;0.0;0.0;922652.81860583;-11298557.972607514;0.0;274504.8229980469;0.0;0.0;892889.8244572547;-3937186.3918967997;0.0;283654.98376464844;0.0;0.0;4975750.206919843;0.0;0.0;274504.8229980469;0.0;0.0;13304120.607088035;0.0;0.0;283654.98376464844;0.0;0.0;22458650.814804543;0.0;0.0;3339808.6798095703;0.0;0.0;100721648.59495589;-30372545.10149112
132000685;9.85;2;services;1945-1960;132000685;Bd132000685;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;8281.72657470703;1681.56884765625;22;3346.705623707586;676.3910406003093;151.45495802677416;-47.04866745389525;0.0;2173313.4696293673;0.0;0.0;78436660.09736924;0.0;0.0;2060827.5717179067;0.0;0.0;52319481.97972113;0.0;0.0;2285642.268652805;0.0;0.0;46868055.6309027;0.0;0.0;2191982.569837266;0.0;0.0;15080865.845398322;0.0;0.0;2299683.3685307344;0.0;0.0;486854.01294429146;0.0;0.0;2121777.0704476177;0.0;0.0;6397621.504748122;-12979462.619032023;0.0;2271601.1687748753;0.0;0.0;7035319.571043538;-27041344.062608734;0.0;2299683.3685307344;0.0;0.0;8577761.169199081;-33015614.653707094;0.0;2177941.4699593363;0.0;0.0;7358753.605360102;-11214779.626798436;0.0;2299683.3685307344;0.0;0.0;15045993.104207192;0.0;0.0;2220064.769593125;0.0;0.0;44177977.599759735;0.0;0.0;2257560.0688969456;0.0;0.0;68360439.21669582;0.0;0.0;26659760.53310145;0.0;0.0;350145783.3373493;-84251200.96214628
132000734;5.65;1;residential;1930-1945;132000734;Bd132000734;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1053.057373046875;186.3818359375;2;1104.9864060453951;222.7160419205641;51.925807667617626;-12.179995607782477;0.0;96489.87646484375;0.0;0.0;19065572.916051768;0.0;0.0;87152.146484375;0.0;0.0;11953624.826199735;0.0;0.0;96489.87646484375;0.0;0.0;9757334.133791646;0.0;0.0;93377.2998046875;0.0;0.0;1964438.6057076496;0.0;0.0;96489.87646484375;0.0;0.0;298526.7979009167;0.0;0.0;93377.2998046875;0.0;0.0;288896.90119443554;-2993645.2091732565;0.0;96489.87646484375;0.0;0.0;298526.7979009167;-5996962.541186565;0.0;96489.87646484375;0.0;0.0;298526.7979009167;-6405744.79823361;0.0;93377.2998046875;0.0;0.0;288896.90119443554;-2266745.212246676;0.0;96489.87646484375;0.0;0.0;3663606.7178284065;0.0;0.0;93377.2998046875;0.0;0.0;10473077.004664201;0.0;0.0;96489.87646484375;0.0;0.0;16917309.64029509;0.0;0.0;1136090.4809570312;0.0;0.0;75268338.04063012;-17663097.760840107
132000737;7.5;2;services;1945-1960;132000737;Bd132000737;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2397.83935546875;639.423828125;8;1426.5551052598544;359.35341267002156;64.03662522139284;-18.113992980210227;0.0;826411.8477235938;0.0;0.0;31355771.20542758;0.0;0.0;783638.598473125;0.0;0.0;20647961.91906423;0.0;0.0;869125.3594423438;0.0;0.0;18090278.15046898;0.0;0.0;833510.8538328125;0.0;0.0;5578343.13998143;0.0;0.0;874464.5484071876;0.0;0.0;185128.34436053672;0.0;0.0;806814.9090085938;0.0;0.0;2432691.972261992;-5216298.307924973;0.0;863786.1704775001;0.0;0.0;2675210.698907403;-11391890.584044553;0.0;874464.5484071876;0.0;0.0;3261730.7886001416;-13490042.045110388;0.0;828171.6648679688;0.0;0.0;2797845.6990267434;-4501331.586224728;0.0;874464.5484071876;0.0;0.0;5816223.529767064;0.0;0.0;844189.2317625;0.0;0.0;17396566.94544698;0.0;0.0;858446.9815126563;0.0;0.0;27393551.347542416;0.0;0.0;10137489.262322657;0.0;0.0;137631303.74085552;-34599562.52330464
132000744;7.3;2;residential;1945-1960;132000744;Bd132000744;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1858.709033203125;509.2353515625;7;1228.3533527843106;347.3970299499309;66.70112938222222;-22.365393728590103;0.0;263631.1415039062;0.0;0.0;23941276.389896356;0.0;0.0;238118.450390625;0.0;0.0;14804887.354661513;0.0;0.0;263631.1415039062;0.0;0.0;12141744.876678353;0.0;0.0;255126.9111328125;0.0;0.0;2497293.028836325;0.0;0.0;263631.1415039062;0.0;0.0;877392.8921468466;0.0;0.0;255126.9111328125;0.0;0.0;849089.8956259807;-4051029.172725674;0.0;263631.1415039062;0.0;0.0;877392.8921468466;-9246389.608716056;0.0;263631.1415039062;0.0;0.0;877392.8921468466;-10237982.918045964;0.0;255126.9111328125;0.0;0.0;849089.8956259807;-3349366.3848023755;0.0;263631.1415039062;0.0;0.0;4849406.03055599;0.0;0.0;255126.9111328125;0.0;0.0;12716221.983565439;0.0;0.0;263631.1415039062;0.0;0.0;21703889.404296923;0.0;0.0;3104044.0854492188;0.0;0.0;96985077.5361834;-26884768.08429007
