;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];Name;February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg]
RLB-68303;129.6676025390625;39.293212890625;1;226.2830611308255;63.117593221275314;10.486084620935465;-2.5547427605169153;Bd RLB-68303;213.47208232195928;452667.38643834065;0.0;0.0;9.798042025902205;539718.8069072523;0.0;0.0;9.4751574873713;522308.52281347;0.0;0.0;10.17459197074814;539718.8069072523;0.0;0.0;9.3208770086099;678086.5470679391;0.0;0.0;9.872703885755643;919877.3187393127;0.0;0.0;10.235714782420404;773028.2597854179;0.0;0.0;9.670493478137578;550320.9138841329;0.0;0.0;9.776828385170118;539718.8069072523;0.0;0.0;153.22392755093844;469713.8726819221;0.0;0.0;445.020418897013;5985159.242132293;0.0;0.0
RLB-90927;1e-05;1e-05;1;217.9073628595002;44.67261758572647;8.533849447803199;-1.2980772802677825;Bd RLB-90927;193.89418544178884;384810.4596892479;0.0;0.0;7.868653896992196;458812.4711679495;0.0;0.0;7.507697704458146;444012.0688722092;0.0;0.0;8.169631299845522;458812.4711679495;0.0;0.0;7.5212280531054505;534787.8403791833;0.0;0.0;8.440878721810536;696264.0477905633;0.0;0.0;7.967632241203681;583279.8169740412;0.0;0.0;7.633101160221989;447064.53193953785;0.0;0.0;8.283562056513867;458812.4711679495;0.0;0.0;138.7406126163839;399301.8067973055;0.0;0.0;396.0271831923242;4865957.985945936;0.0;0.0
RLB-67016;340.5566162109375;103.198974609375;1;678.6495797391497;260.75865491031885;33.36873942786554;-5.94542458372812;Bd RLB-67016;706.653761592305;525522.2339314384;0.0;0.0;23.080944739960476;626584.2019951765;0.0;0.0;22.332192026983712;606371.808382429;0.0;0.0;22.97090933753467;626584.2019951765;0.0;0.0;22.39271741486705;621499.9926940947;0.0;0.0;23.40404681392841;707616.8834711588;0.0;0.0;23.118555795778093;653004.2034089327;0.0;0.0;22.983026097536786;606371.808382429;0.0;0.0;23.366629501479885;626584.2019951765;0.0;0.0;563.0295087250086;545312.1625933393;0.0;0.0;1453.3322920453827;6145451.698849351;0.0;0.0
RLB-68156;412.00935058593745;124.851318359375;2;298.22190402560574;140.16545204560924;17.681000327197303;-6.08035682155171;Bd RLB-68156;363.55852298947553;509147.7705491587;0.0;0.0;30.074602339505255;607060.8033470737;0.0;0.0;28.536022108228913;587478.1967874907;0.0;0.0;30.08689289205045;607060.8033470737;0.0;0.0;29.430035841213098;758863.9635895276;0.0;0.0;29.979922450056844;1161090.6846698867;0.0;0.0;29.67737596299556;894639.4723190782;0.0;0.0;29.879640777836943;595554.5724518938;0.0;0.0;30.239798922755877;607060.8033470737;0.0;0.0;310.12099853249737;528321.0432923884;0.0;0.0;911.5838128166158;6856278.113700645;0.0;0.0
RLB-71072;312.6298828125;94.736328125;1;349.7249578345834;108.39281591772077;17.49407667038739;-4.86146381594352;Bd RLB-71072;375.99879887361084;539172.0745734024;0.0;0.0;21.969879486733536;642859.0119913644;0.0;0.0;20.990311312516152;622121.624507772;0.0;0.0;22.181839033289293;642859.0119913644;0.0;0.0;20.85002026115388;866719.459344448;0.0;0.0;22.492814452535193;1263999.2817098298;0.0;0.0;22.170543282185395;986144.5361492832;0.0;0.0;21.43815967081268;642229.235061969;0.0;0.0;22.203486934310185;642859.0119913644;0.0;0.0;281.5829387515642;559475.9011001134;0.0;0.0;831.8787920587113;7408439.14842091;0.0;0.0
RLB-67502;519.8055908203124;157.516845703125;2;330.97063265011974;136.4066509024804;19.52147497229544;-7.2328734619377;Bd RLB-67502;394.10332536232994;833761.3028198344;0.0;0.0;34.604295462887656;994100.0149005719;0.0;0.0;34.50675439720238;962032.2724844243;0.0;0.0;34.988310318353136;994100.0149005719;0.0;0.0;34.51615067255272;1163526.9425485232;0.0;0.0;35.73093600429059;1628523.8521698816;0.0;0.0;35.04351470848264;1326091.3877498084;0.0;0.0;35.65261418635803;973335.1743038755;0.0;0.0;35.52790047651762;994100.0149005719;0.0;0.0;330.50651050815065;865157.7950167025;0.0;0.0;1005.1803120971254;10734728.771794766;0.0;0.0
RLB-95627;1207.418115234375;365.88427734375;5;1107.309308805579;398.72380225312;59.00789373636084;-14.256796158005857;Bd RLB-95627;1318.6159479285081;911534.0294080924;0.0;0.0;90.04303488094389;1086829.0350634947;0.0;0.0;88.55781117274704;1051770.0339324141;0.0;0.0;90.41059183691772;1086829.0350634947;0.0;0.0;88.57255077617678;1087431.4695004954;0.0;0.0;90.86724403684785;1276800.2121541775;0.0;0.0;91.79381291011005;1159098.3483098922;0.0;0.0;88.1884534128444;1051770.0339324141;0.0;0.0;89.18947649835056;1086829.0350634947;0.0;0.0;1082.0035380781078;945859.230975873;0.0;0.0;3118.242461531554;10744750.463403843;0.0;0.0
RLB-69422;798.2970703125;241.908203125;3;747.6786606492952;221.7330619537446;38.1583565705363;-8.530887624057044;Bd RLB-69422;901.7996933046401;594612.1772621986;0.0;0.0;58.114079794184704;708960.6728895446;0.0;0.0;55.84576863884615;686090.9737640754;0.0;0.0;58.291054063491096;708960.6728895446;0.0;0.0;55.67963947918887;686090.9737640754;0.0;0.0;59.06315095429944;708960.6728895446;0.0;0.0;59.23375092494835;708960.6728895446;0.0;0.0;56.50798077398431;686090.9737640754;0.0;0.0;58.393424958544735;708960.6728895446;0.0;0.0;754.9752408128983;617003.6885541535;0.0;0.0;2117.903783705026;6814692.151556302;0.0;0.0
RLB-79202;939.8449951171874;284.801513671875;4;819.1504284458333;298.80173104285745;44.16548680935901;-11.423812344256433;Bd RLB-79202;1017.7159522012555;806944.2998353003;0.0;0.0;72.05042563600537;962125.8959574733;0.0;0.0;69.32386650122018;931089.5767330388;0.0;0.0;72.54554157418632;962125.8959574733;0.0;0.0;68.80534311300099;931089.5767330388;0.0;0.0;71.38144191707299;981921.3339387518;0.0;0.0;72.01601639499155;962125.8959574733;0.0;0.0;68.94107484447589;931089.5767330388;0.0;0.0;72.06793708780978;962125.8959574733;0.0;0.0;838.5211027357524;837331.1346176855;0.0;0.0;2423.368702005771;9267969.082420748;0.0;0.0
RLB-67440;1446.56982421875;438.3544921875;6;1481.2908933331655;469.70969219967895;75.46226756497369;-17.53537461926572;Bd RLB-67440;1686.468519412795;1275844.7306744792;0.0;0.0;108.12459354767955;1521199.4865734174;0.0;0.0;105.1877388415931;1472128.5353936297;0.0;0.0;107.0508242666412;1521199.4865734174;0.0;0.0;105.66372605558382;1472128.5353936297;0.0;0.0;109.78335935867842;1521199.4865734174;0.0;0.0;109.256308136005;1521199.4865734174;0.0;0.0;105.37600542384436;1472128.5353936297;0.0;0.0;109.39819493212703;1521199.4865734174;0.0;0.0;1400.3770719376016;1323888.010445446;0.0;0.0;3946.686341912549;14622115.7801679;0.0;0.0
RLB-67703;4174.433935546875;1264.97998046875;16;2920.3545466965975;628.1394045762376;150.11300287925778;-42.88534604586315;Bd RLB-67703;3471.347984746024;3397014.008262255;0.0;0.0;304.3176631323369;4050285.9329280737;0.0;0.0;297.3904287235085;3919631.54799491;0.0;0.0;305.175654691141;4050285.9329280737;0.0;0.0;294.68658949082067;4166325.612123662;0.0;0.0;304.7770843974708;5011367.977367116;0.0;0.0;304.45265194594657;4451763.631682192;0.0;0.0;294.32657211995627;3919631.54799491;0.0;0.0;304.61113293090955;4050285.9329280737;0.0;0.0;2782.787221304428;3524929.5675228504;0.0;0.0;8663.872983482543;40541521.691732116;0.0;0.0
RLB-79204;122.94755859374999;37.2568359375;1;106.42068665593793;76.20933438480861;6.9600386721055125;-2.010164280925884;Bd RLB-79204;144.31742149505087;381856.48781591095;0.0;0.0;8.562553202749891;455290.4277805092;0.0;0.0;8.003739858772775;440603.63978758955;0.0;0.0;8.49793443190364;455290.4277805092;0.0;0.0;7.670385000122117;440603.63978758955;0.0;0.0;7.760994113324453;455290.4277805092;0.0;0.0;8.242620288288064;455290.4277805092;0.0;0.0;7.738507860811781;440603.63978758955;0.0;0.0;8.260067420412135;455290.4277805092;0.0;0.0;149.35543397642522;396236.59599379473;0.0;0.0;358.40965764786097;4376356.14207502;0.0;0.0
RLB-91764;1961.953125;594.53125;8;1528.423188024145;155.41756025971702;71.0744336942255;-19.079386022797003;Bd RLB-91764;1653.0287494693514;1349560.263690901;0.0;0.0;146.41917160718322;1609091.083631459;0.0;0.0;140.80936981997223;1557184.9196433476;0.0;0.0;146.02341678898807;1609091.083631459;0.0;0.0;143.04936936640254;2002405.5761430599;0.0;0.0;147.13804296239744;2908723.959386683;0.0;0.0;148.10100603372123;2128070.2366025243;0.0;0.0;142.45344455535846;1557184.9196433476;0.0;0.0;147.06455832285954;1609091.083631459;0.0;0.0;1247.740093990795;1400379.253574933;0.0;0.0;4061.8272229170298;17730782.379579175;0.0;0.0
RLB-97229;227.85791015625;69.0478515625;1;305.99517394157294;113.01229010123885;15.516558499360134;-4.07184072882495;Bd RLB-97229;326.25074344144025;362430.32531855896;0.0;0.0;17.727863232311382;432128.46480289724;0.0;0.0;16.65120618550221;418188.83690602955;0.0;0.0;17.74510318076935;432128.46480289724;0.0;0.0;16.50551945763337;451727.06414979475;0.0;0.0;17.805925220974785;546779.5300801239;0.0;0.0;18.078189315664744;479328.89987429976;0.0;0.0;16.810468358167995;418188.83690602955;0.0;0.0;17.488619941992443;432128.46480289724;0.0;0.0;258.6976670362645;376078.99236621463;0.0;0.0;723.7613053707211;4349107.880009742;0.0;0.0
RLB-71508;414.1588623046875;125.502685546875;2;289.99639752338595;132.16056548415563;17.17142515028416;-6.092233651411849;Bd RLB-71508;349.0352327148616;522702.6106969994;0.0;0.0;29.433580340673945;623222.3435233454;0.0;0.0;29.13943253500019;603118.3969580763;0.0;0.0;30.004571284946;623222.3435233454;0.0;0.0;29.97521929666558;855932.6604989866;0.0;0.0;31.293213350937258;1350532.549465036;0.0;0.0;30.102238387523464;1064612.1713001325;0.0;0.0;28.887715359607874;658659.4777923933;0.0;0.0;30.034473737807364;623222.3435233454;0.0;0.0;292.9048419027887;542386.2836060366;0.0;0.0;880.810518910812;7467611.180887696;0.0;0.0
RLB-67864;1623.711181640625;492.03369140625;6;995.0626522709152;290.5909968136673;55.314670108920794;-15.956531535209638;Bd RLB-67864;1358.2659279554798;904058.8161304728;0.0;0.0;116.74956675533457;1077916.2807709482;0.0;0.0;113.61796544842603;1043144.7878428532;0.0;0.0;119.76775962360665;1077916.2807709482;0.0;0.0;115.5771333628957;1043144.7878428532;0.0;0.0;118.20773535661401;1088158.4663981295;0.0;0.0;116.77614900947476;1077916.2807709482;0.0;0.0;114.31293206288564;1043144.7878428532;0.0;0.0;118.51982383486018;1077916.2807709482;0.0;0.0;1136.9350223710335;938102.5220241034;0.0;0.0;3428.730015780611;10371419.291165058;0.0;0.0
